type	chrom	TSS_start	start_position	end_position	ensembl_gene_id	external_gene_name	dev_geno	test_dev_geno	CAD_HARD_beta	CAD_HARD_se_beta	CAD_HARD_z_t	CAD_HARD_pval	CAD_HARD_qval	CAD_HARD_BHcorr	tissue	CAD_HARD_BHcorr_overall	loci_tissue_specific	loci	loci_complete	best_GWAS_signBH	best_GWAS_sign	best_GWAS_pval	CardioGram_beta	CardioGram_se_beta	CardioGram_z	CardioGram_pval	CardioGram_pval_BHcorr	CardioGram_Cochran_stat	CardioGram_Cochran_pval	CardioGram_model	replicated
heritable	chr1	147142617	147101453	147142618	ENSG00000162836	ACP6	0.0867622323690109	0.0470075522343636	-8.67693170668567e-05	2.47493669017727e-05	-3.50592067309172	0.000455030813547309	0.034983934497045	0.039706503049456	Artery_Coronary	0.046556298743391	chr1:146.9-147.3Mb	chr1:146.9-147.3Mb	chr1:146942617-147342617	FALSE	FALSE	0.003616	-0.012264912100162	0.0134755519058613	-0.910160280324195	0.362737987938324	0.824630204714766	6.46931520104078	0.594813187965399	fixed	TRUE
not_heritable	chr1	234509202	234509202	234519795	ENSG00000168275	COA6	0.0887094660994235	0.0215288484093624	9.40615818625344e-05	2.48063735739633e-05	3.79183122361994	0.000149540532762763	0.0271282813502906	0.0307903956958528	Artery_Coronary	0.024871526782424	chr1:234.3-234.7Mb	chr1:234.3-234.9Mb	chr1:234309202-234867524	FALSE	FALSE	0.003907	0.00813089058011094	0.0135043934430292	0.602092246083662	0.547112735622778	0.919596018487592	4.79960709132386	0.778763971767161	fixed	TRUE
not_heritable	chr2	85766288	85766288	85772403	ENSG00000168906	MAT2A	0.212493840234595	0.014247250686036	0.000139101294038017	2.46703064385172e-05	5.63840965594337	1.71627823745189e-08	1.55675782481128e-05	1.76690844545672e-05	Artery_Coronary	2.01657156519185e-05	chr2:85.6-86.1Mb	chr2:85.5-86.1Mb	chr2:85469618-86112298	TRUE	TRUE	2.39e-13	0.0367912647540043	0.0134475060693559	2.73591731911125	0.00622066537459131	0.249980232564432	3.98351186969873	0.858608003268163	fixed	TRUE
heritable	chr2	85788669	85771846	85788670	ENSG00000115486	GGCX	0.103609206341348	0.0788357546131093	9.21555468925667e-05	2.46216554050951e-05	3.74286559438634	0.000181933553678767	0.0275039401250816	0.0312167655853819	Artery_Coronary	0.0277269780719474	chr2:85.6-86.1Mb	chr2:85.5-86.1Mb	chr2:85469618-86112298	TRUE	TRUE	2.39e-13	0.0303151514901768	0.0134948404113355	2.24642534228952	0.0246767766012309	0.369261867612209	3.06162961496513	0.930430577336145	fixed	TRUE
not_heritable	chr2	85912298	85912298	85925977	ENSG00000115523	GNLY	0.197626730845678	0.013256346841999	-9.22532335603564e-05	2.4973043079851e-05	-3.69411261836925	0.000220655999088385	0.029175597069277	0.0331140836688566	Artery_Coronary	0.0315183298462563	chr2:85.6-86.1Mb	chr2:85.5-86.1Mb	chr2:85469618-86112298	TRUE	TRUE	2.39e-13	-0.0245079795690922	0.0135624452372427	-1.80704726473607	0.0707549100246881	0.573560471420601	7.9898391296836	0.434463298588771	fixed	TRUE
heritable	chr2	203879602	203879602	204091101	ENSG00000144426	NBEAL1	0.131753725167484	0.122407008624696	-0.000174164744162402	2.40343648020022e-05	-7.24648833439912	4.27715999291273e-13	7.75923407013811e-10	8.8066724254073e-10	Artery_Coronary	1.29826062984878e-09	chr2:203.7-204.1Mb	chr2:203.3-204.1Mb	chr2:203299901-204104831	TRUE	TRUE	2.88e-19	-0.0582620255346808	0.0131008692761782	-4.44718776338153	8.70017864341528e-06	0.00597122260893069	10.551498881459	0.228428961322667	fixed	TRUE
heritable	chr3	125635463	125635463	125648867	ENSG00000171084	FAM86JP	0.333738477070586	0.29915110436716	-9.0729864333635e-05	2.51292225502317e-05	-3.61053208678748	0.000305569494758754	0.029175597069277	0.0331140836688566	Artery_Coronary	0.0377290280579419	chr3:125.4-125.9Mb	chr3:125.4-126Mb	chr3:125435463-126003063	FALSE	FALSE	0.000187	-0.0156687377920462	0.0135331808218633	-1.15780155443818	0.246945028897978	0.767110631337979	16.2267669257641	0.0392470222956168	fixed	TRUE
heritable	chr3	125655881	125648118	125655882	ENSG00000189366	ALG1L	0.339043772462877	0.234534601801314	-9.79423684839882e-05	2.4572907105455e-05	-3.98578678801279	6.72568866728305e-05	0.0203352196078696	0.023080321609893	Artery_Coronary	0.0155048407605771	chr3:125.4-125.9Mb	chr3:125.4-126Mb	chr3:125435463-126003063	FALSE	FALSE	0.000187	-0.0338488862811897	0.0134825081079901	-2.51057785465969	0.0120533740125819	0.30535452171147	13.1719794993334	0.106067739797255	fixed	TRUE
heritable	chr3	134205557	134196548	134205558	ENSG00000129055	ANAPC13	0.392349630459333	0.36517486495382	-8.91491966051837e-05	2.46764755758436e-05	-3.6127199903885	0.0003030018505383	0.029175597069277	0.0331140836688566	Artery_Coronary	0.0375392496734933	chr3:134-134.4Mb	chr3:134-134.4Mb	chr3:134004585-134405557	TRUE	FALSE	4.47e-05	0.0156108520749297	0.0134359892851009	1.16186845223526	0.245288903519757	0.767110631337979	4.86848029867393	0.771536244311722	fixed	FALSE
heritable	chr3	134204585	134204585	134293859	ENSG00000182923	CEP63	0.108832802933539	0.0762299518445423	-8.91844125879461e-05	2.4677373337214e-05	-3.61401561540807	0.000301490891537045	0.029175597069277	0.0331140836688566	Artery_Coronary	0.0375392496734933	chr3:134-134.4Mb	chr3:134-134.4Mb	chr3:134004585-134405557	TRUE	FALSE	4.47e-05	0.0160562901521968	0.0134610392702814	1.19279721497025	0.232948801097153	0.752894426729632	4.51344359651683	0.808086615034366	fixed	FALSE
heritable	chr3	138066539	138066539	138124375	ENSG00000158186	MRAS	0.130175827298046	0.0571353916551363	0.000118675406796995	2.42663419392792e-05	4.89053550361864	1.00562017512347e-06	0.000456076130970413	0.000517642985144807	Artery_Coronary	0.00063152946997754	chr3:137.9-138.3Mb	chr3:137.7-138.3Mb	chr3:137651228-138266539	TRUE	TRUE	9.2e-12	0.0638170709926936	0.0130845049023111	4.87730116417487	1.07547168849261e-06	0.00221439620660628	9.70142332036125	0.286610532444451	fixed	TRUE
not_heritable	chr3	171757418	171757418	172119455	ENSG00000075420	FNDC3B	0.0473076740154608	0.00538529766110273	9.7316809637033e-05	2.48575890507968e-05	3.91497379082761	9.04140287586642e-05	0.0233797298091559	0.0265358178349299	Artery_Coronary	0.0190060627040459	chr3:171.6-172Mb	chr3:171.6-172Mb	chr3:171557418-171957418	FALSE	FALSE	0.000277	0.0282252742216765	0.0135486408060688	2.08325503832337	0.0372279826899298	0.445809850393674	9.40550271225016	0.309250772503162	fixed	TRUE
not_heritable	chr4	120225599	120218207	120225600	ENSG00000164096	C4orf3	0.0681188593509392	0.0254914591326624	-8.6557983694082e-05	2.476703584893e-05	-3.49488668010393	0.00047426306896767	0.034983934497045	0.039706503049456	Artery_Coronary	0.0477197735471779	chr4:120-120.4Mb	chr4:120-120.8Mb	chr4:120025599-120750145	TRUE	FALSE	4.27e-05	-0.0376356524646834	0.0135730704838262	-2.77281787562589	0.00555732133872377	0.24345797098792	8.91942108960775	0.349139081030261	fixed	TRUE
heritable	chr6	31239906	31236526	31239907	ENSG00000204525	HLA-C	0.720370074209492	0.62984811113013	-9.17296506918672e-05	2.49204016689268e-05	-3.68090578597072	0.000232406874272821	0.029175597069277	0.0331140836688566	Artery_Coronary	0.0320651060170956	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.0129274535325523	0.0134270175833786	-0.962794116584414	0.33565085384592	0.812175264926194	10.852057348479	0.210223570119497	fixed	TRUE
not_heritable	chr6	31324424	31324424	31325414	ENSG00000271581	XXbac-BPG248L24.12	0.920608126343327	0.890938655579769	-9.35573219670863e-05	2.49404614855325e-05	-3.75122657699647	0.000175971585354176	0.0275039401250816	0.0312167655853819	Artery_Coronary	0.027137411387878	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.0318821525226813	0.0136785349350209	-2.33081632456515	0.0197630469503938	0.332590980325126	13.2500376685603	0.103531283959347	fixed	TRUE
heritable	chr6	31462658	31462658	31478901	ENSG00000204516	MICB	0.305136891137311	0.193826236676715	-8.69331006001609e-05	2.47405589737175e-05	-3.51378886356254	0.000441763797148582	0.034983934497045	0.039706503049456	Artery_Coronary	0.0458183216348439	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.00153026660188846	0.0135632871826879	-0.112824168748833	0.910169956791534	0.995290105266515	11.0559678909443	0.198548104806057	fixed	TRUE
heritable	chr6	32636159	32627244	32636160	ENSG00000179344	HLA-DQB1	0.762256013283854	0.586871874442596	-8.52779822211771e-05	2.49214103842724e-05	-3.42187624641802	0.000621906130146142	0.0417853872009706	0.0474261008137373	Artery_Coronary	0.056095648661422	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.00910548436904504	0.0135425825212753	-0.672359526311941	0.501354842561009	0.90785296141777	9.87241621565084	0.274095109733277	fixed	TRUE
heritable	chr6	32627657	32627657	32628506	ENSG00000223534	HLA-DQB1-AS1	0.726559285851975	0.388429672574476	-8.74043225556936e-05	2.48726613763878e-05	-3.51407198582571	0.000441293206182678	0.034983934497045	0.039706503049456	Artery_Coronary	0.0458183216348439	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.0100715088390514	0.0134600901366706	-0.748249732118259	0.45430953875563	0.892068783642269	7.73769244268922	0.459503570091709	fixed	TRUE
heritable	chr6	32709119	32709119	32714992	ENSG00000237541	HLA-DQA2	0.475308949037139	0.266169204978561	8.96522357442016e-05	2.47755248132801e-05	3.61858069283547	0.000296223139469476	0.029175597069277	0.0331140836688566	Artery_Coronary	0.0372056263173661	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.00870808009972839	0.0135205836227197	-0.644060962360789	0.519535903290623	0.911956031436823	6.09295336732519	0.636820408411624	fixed	FALSE
heritable	chr11	118955576	118955576	118964259	ENSG00000256269	HMBS	0.0874976703102959	0.0015786484180223	0.000108077858461859	2.4752478091774e-05	4.3663449801326	1.26342881137543e-05	0.00458399493807216	0.00520279984524403	Artery_Coronary	0.00464839707328674	chr11:118.8-119.2Mb	chr11:118.7-119.4Mb	chr11:118736387-119408018	FALSE	FALSE	0.000463	-0.00745367980860369	0.013438859866496	-0.554636322028047	0.579143439663494	0.93467555754402	4.52993238509625	0.806431048538519	fixed	FALSE
not_heritable	chr12	112279210	112277571	112279211	ENSG00000248594	AC003029.1	0.0412044395506552	0.0239987527792481	-0.000124434645944305	2.51410744668059e-05	-4.94945616220968	7.44211372857275e-07	0.000450026828489529	0.00051077707223771	Artery_Coronary	0.000511455755565158	chr12:112.1-112.7Mb	chr12:111.2-113Mb	chr12:111174389-113019895	TRUE	TRUE	9.22e-14	-0.0384838905908227	0.0136049095355737	-2.82867669867237	0.00467408905324	0.218726121832299	5.49611542182283	0.703470335172963	fixed	TRUE
heritable	chr12	112450969	112369086	112450970	ENSG00000198270	TMEM116	0.118517689939251	0.102303559403021	-9.25778229085701e-05	2.53987633777173e-05	-3.64497363638539	0.000267419213703476	0.029175597069277	0.0331140836688566	Artery_Coronary	0.0350376886328612	chr12:112.1-112.7Mb	chr12:111.2-113Mb	chr12:111174389-113019895	TRUE	TRUE	9.22e-14	-0.0276823041747351	0.0136324316101303	-2.03062116623159	0.0422934388988008	0.463989350401145	7.4076815529354	0.493351888395529	fixed	TRUE
not_heritable	chr17	66507921	66507921	66547460	ENSG00000108946	PRKAR1A	0.116196803564991	0.0402238674759875	-8.6917273464206e-05	2.49010616154189e-05	-3.49050473456065	0.000482109070537348	0.034983934497045	0.039706503049456	Artery_Coronary	0.0482469057826867	chr17:66.3-66.7Mb	chr17:66.3-66.8Mb	chr17:66307921-66797529	FALSE	FALSE	0.001856	-0.0227591552413156	0.0134961572803747	-1.68634336192944	0.0917296836574736	0.597694362818792	7.9995294269354	0.433516088898972	fixed	TRUE
heritable	chr20	45142197	45129701	45142198	ENSG00000198185	ZNF334	0.184455192437145	0.199570228386914	-8.62462039843996e-05	2.5132233810395e-05	-3.43169670611321	0.000599817958375411	0.0417853872009706	0.0474261008137373	Artery_Coronary	0.0548593100116537	chr20:44.9-45.3Mb	chr20:44.9-45.3Mb	chr20:44887914-45342197	FALSE	FALSE	0.000667	0.0144156843372859	0.0133711791401955	1.07811616209303	0.280981919837616	0.76910213216222	6.39841097032329	0.602696600493661	fixed	FALSE
heritable	chr22	24373117	24373117	24374043	ENSG00000235231	AP000351.10	0.629774017566853	0.528810935047942	-9.53576410307822e-05	2.47396152603209e-05	-3.8544512526726	0.000115989490293525	0.0233797298091559	0.0265358178349299	Artery_Coronary	0.0210189114151809	chr22:24.2-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	-0.0330231010634239	0.0134270137352842	-2.45945239309944	0.0139149151229168	0.30535452171147	19.2257554246498	0.0136978312862681	fixed	TRUE
heritable	chr22	24375562	24375562	24376211	ENSG00000272955	KB-226F1.1	0.607802410528766	0.429523760036802	-9.58983070335912e-05	2.47364896481102e-05	-3.87679530918881	0.000105841328009618	0.0233797298091559	0.0265358178349299	Artery_Coronary	0.0204909467423625	chr22:24.2-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	-0.0325341904239124	0.0134337608641638	-2.42182295433749	0.0154428722175447	0.30535452171147	20.5177909806587	0.00854489868764494	fixed	TRUE
heritable	chr22	29951204	29901868	29951205	ENSG00000100296	THOC5	0.463725258315897	0.443677541458465	-8.82969893844895e-05	2.46530930638084e-05	-3.58157855308276	0.000341524415967497	0.0309781243693249	0.0351599386238538	Artery_Coronary	0.040085036493982	chr22:29.8-30.2Mb	chr22:29.8-30.2Mb	chr22:29751204-30151204	TRUE	FALSE	8.85e-06	-0.0598743389726731	0.0133198467313495	-4.49512221726647	6.95299998219011e-06	0.00597122260893069	5.40654288865765	0.713370797288742	fixed	TRUE
heritable	chr1	109632425	109632425	109639556	ENSG00000215717	TMEM167B	0.114227319584469	0.0560272229265727	0.000114608556770447	2.50039489671931e-05	4.58361824849432	4.56998249845377e-06	0.00118728789944864	0.00135880812954025	Colon_Sigmoid	0.00219690614040657	chr1:109.4-109.8Mb	chr1:109.4-110.2Mb	chr1:109432425-110209180	TRUE	TRUE	3.77e-27	0.0328479420456666	0.0135730706289647	2.42008186235837	0.0155170134446794	0.362715944068343	8.98022486320162	0.343966913532771	fixed	TRUE
heritable	chr1	169337204	169101769	169337205	ENSG00000143156	NME7	0.291403628626574	0.242609668510309	-8.72146835980173e-05	2.47479124652243e-05	-3.52412284149506	0.000424887219472428	0.0354813103795574	0.040607078546722	Colon_Sigmoid	0.044988639773441	chr1:169.1-169.5Mb	chr1:168.9-169.5Mb	chr1:168874935-169537204	FALSE	FALSE	0.00024	-0.0391049877339697	0.0135213450975692	-2.8920930167665	0.00382684629598581	0.213346681001209	13.7810537120505	0.0876537092415414	fixed	TRUE
heritable	chr1	222834853	222832209	222834854	ENSG00000272750	RP11-378J18.8	0.225090068417074	0.105945921122172	-0.000126161654252409	2.50818668151015e-05	-5.0299945846315	4.90493689434665e-07	0.000191146428597506	0.000218760185487861	Colon_Sigmoid	0.000365621400696547	chr1:222.6-223.1Mb	chr1:222.6-223.1Mb	chr1:222563167-223110549	TRUE	TRUE	8.45e-14	-0.052351588208825	0.0135058144988789	-3.87622591833841	0.000106089187980309	0.0315438518928119	10.8412220811958	0.210859100336359	fixed	TRUE
not_heritable	chr1	222886551	222841355	222886552	ENSG00000186063	AIDA	0.092746676812617	0.0271636358075387	0.000144529361383589	2.53852033833292e-05	5.69344902229555	1.24498399820607e-08	9.7034579667037e-06	1.11052572639981e-05	Colon_Sigmoid	1.5115765716886e-05	chr1:222.6-223.1Mb	chr1:222.6-223.1Mb	chr1:222563167-223110549	TRUE	TRUE	8.45e-14	0.0496802922745162	0.0136213941838915	3.64722521085746	0.000265087564670704	0.0545672556199081	8.84970715978017	0.355132809977011	fixed	TRUE
heritable	chr1	222885895	222885895	222908538	ENSG00000162819	BROX	0.0494506608521994	0.00853422848095986	-0.000119903230125633	2.51112497980695e-05	-4.77488102304056	1.79813529870424e-06	0.000525552847905001	0.000601476257416568	Colon_Sigmoid	0.00103960762095243	chr1:222.6-223.1Mb	chr1:222.6-223.1Mb	chr1:222563167-223110549	TRUE	TRUE	8.45e-14	-0.0559954010684367	0.0135557983660627	-4.13073428479304	3.61606356717896e-05	0.0193531722115418	6.2927299002074	0.614478083376074	fixed	TRUE
heritable	chr1	234509202	234509202	234519795	ENSG00000168275	COA6	0.0698810801421495	0.0455743756994823	9.48959695475604e-05	2.48130914037353e-05	3.82443154718219	0.000131074155963564	0.0161304871313453	0.0184607600714999	Colon_Sigmoid	0.0230639857817239	chr1:234.3-234.7Mb	chr1:234.3-234.9Mb	chr1:234309202-234867524	FALSE	FALSE	0.003907	0.00229530605521015	0.0134886342472495	0.170165934751933	0.864879641091803	0.988000670835708	7.90537716409115	0.442767424305707	fixed	TRUE
heritable	chr2	85788669	85771846	85788670	ENSG00000115486	GGCX	0.0658821053128204	0.0549312113451684	0.000143926170186953	2.46390459422955e-05	5.84138568206039	5.17683975106172e-09	6.05227621365061e-06	6.92661158692058e-06	Colon_Sigmoid	6.73432896759543e-06	chr2:85.6-86Mb	chr2:85.5-86.1Mb	chr2:85469618-86112298	TRUE	TRUE	2.39e-13	0.0356934656573218	0.0134658228345196	2.65067096871508	0.00803320580435391	0.290498090979069	4.63132069675467	0.796155647817076	fixed	TRUE
not_heritable	chr2	85829979	85829979	85876403	ENSG00000168883	USP39	0.0408213099702438	0.0060049424086314	-0.00011847081223548	2.46746077674096e-05	-4.80132504444334	1.57619182575308e-06	0.000525552847905001	0.000601476257416568	Colon_Sigmoid	0.000925987275181133	chr2:85.6-86Mb	chr2:85.5-86.1Mb	chr2:85469618-86112298	TRUE	TRUE	2.39e-13	-0.0383998291076786	0.0135188430448701	-2.84046711543485	0.00450475171873538	0.223235474061776	7.63398771864941	0.470014347232166	fixed	TRUE
heritable	chr2	203776937	203776937	203851786	ENSG00000138380	CARF	0.0307511885701635	0.0118322465580563	-0.000127983509546067	2.45032194928749e-05	-5.22313035571846	1.75923452208724e-07	0.000102836612337459	0.000117692789527637	Colon_Sigmoid	0.000160195895581264	chr2:203.6-204Mb	chr2:203.3-204.1Mb	chr2:203299901-204104831	TRUE	TRUE	2.88e-19	-0.0505364499496787	0.0132725891580243	-3.80758037094257	0.00014033313790423	0.0375531477031721	8.61683291946468	0.375642581220857	fixed	TRUE
heritable	chr3	125635463	125635463	125648867	ENSG00000171084	FAM86JP	0.715194417480263	0.428172366730787	-8.83292869338463e-05	2.49728763043305e-05	-3.53700894752478	0.000404685955826173	0.0350459940559065	0.040108874732994	Colon_Sigmoid	0.0438698846875372	chr3:125.4-125.9Mb	chr3:125.4-126Mb	chr3:125435463-126003063	FALSE	FALSE	0.000187	-0.0144923762832933	0.0135253847440087	-1.07149456799837	0.283947111836009	0.796444580521677	19.5416469845348	0.0122164718828591	fixed	TRUE
heritable	chr3	125655881	125648118	125655882	ENSG00000189366	ALG1L	0.427690254777868	0.34517785423555	-0.0001024655100028	2.4571327949859e-05	-4.17012504215868	3.0443255619847e-05	0.00547560052120148	0.00626662707990082	Colon_Sigmoid	0.00888892553134795	chr3:125.4-125.9Mb	chr3:125.4-126Mb	chr3:125435463-126003063	FALSE	FALSE	0.000187	-0.031695552009744	0.0134619763357472	-2.35445013564458	0.0185501323490024	0.3745566934332	12.3158237436664	0.137659082610486	fixed	TRUE
heritable	chr3	134204585	134204585	134293859	ENSG00000182923	CEP63	0.130746355094658	0.0421124810559546	-8.72288768321963e-05	2.4649517299308e-05	-3.53876612564113	0.000402001842404739	0.0350459940559065	0.040108874732994	Colon_Sigmoid	0.0438398655920665	chr3:134-134.4Mb	chr3:134-134.4Mb	chr3:134004585-134405557	TRUE	FALSE	4.47e-05	0.0178458259935196	0.013445281209078	1.32729287814898	0.184411818807716	0.710051837596329	4.32138620036637	0.827025470411974	fixed	FALSE
heritable	chr3	154042285	153990335	154042286	ENSG00000174953	DHX36	0.0395751035414612	0.00356456925370536	-0.00010339606243401	2.51394894158262e-05	-4.11289428849414	3.90729333872391e-05	0.00609072192582724	0.00697061131628346	Colon_Sigmoid	0.0103882666109255	chr3:153.8-154.2Mb	chr3:153.8-154.2Mb	chr3:153842285-154242285	TRUE	FALSE	2.52e-06	-0.0205958786136958	0.0136071038323393	-1.51361221810821	0.130124220444862	0.643645866747597	8.82082608878017	0.357635730611551	fixed	TRUE
heritable	chr4	120375946	120375946	120473180	ENSG00000245958	RP11-33B1.1	0.133933847254981	0.0882644633949481	8.55129123325434e-05	2.48642545620153e-05	3.43919067105997	0.00058345613861378	0.0426326422012144	0.0487915195915773	Colon_Sigmoid	0.0544606355220033	chr4:120.2-120.6Mb	chr4:120-120.8Mb	chr4:120025599-120750145	TRUE	FALSE	4.27e-05	0.0321157793183706	0.0136262223694513	2.3569099672387	0.0184277140683317	0.3745566934332	7.54694551631692	0.478927052480758	fixed	TRUE
heritable	chr6	31239906	31236526	31239907	ENSG00000204525	HLA-C	0.68614995867178	0.606417178464761	-9.64417044860887e-05	2.48928659054567e-05	-3.87427083937924	0.000106944423608783	0.0138921560538994	0.0158990709765057	Colon_Sigmoid	0.0204909467423625	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.0205255846207373	0.0134673651881925	-1.52409802020762	0.12748422719738	0.642462885085104	14.2925040798637	0.0744528401897442	fixed	TRUE
